RecipeID,RecipeMasterID,MaterialMasterID,BomAlternative,ProdIssue,ProdSpecific1,ProdSpecific2,ProdSpecific3,RecipeEdition,RecipeDescription,RecipeStatus,RecipeTypeID,RecipeTypeGlobalName,RecipeTypeLocalName,ProcessTypeID,ProcessTypeName,ParameterID,ParameterName,ParameterType,ParameterGlobalName,ParameterLocalName,ParameterUnitSymbol,ParameterValue,Workcenter,TechOffsetValue,TechOffsetComments,TechOffsetUTCDate,TechOffsetLocalDate,TechOffsetHistoryValueFrom,TechOffsetHistoryValueTo,TechOffsetHistoryComments,TechOffsetHistoryUTCDate,TechOffsetHistoryLocalDate,UserName
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190272,TB1_BS_TimeResident,Number,Bead setting time,胎圈芯放置时间,s,0.4,TB143,0.2,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,0.2,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190272,TB1_BS_TimeResident,Number,Bead setting time,胎圈芯放置时间,s,0.4,TB142,0,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,0,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190272,TB1_BS_TimeResident,Number,Bead setting time,胎圈芯放置时间,s,0.4,TB141,0.2,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,0.2,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,892671414300,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB186,0,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,0,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB185,-30,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-30,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB184,-5,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-5,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB183,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB181,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,892671414300,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB176,-30,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-30,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB175,0,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,0,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB173,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB171,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB164,-30,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-30,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,892671414300,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB163,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB162,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB161,-5,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-5,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB154,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB153,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,892671414300,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB152,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB151,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB144,0,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,0,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB143,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB142,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,892671414300,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB141,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB121,10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB186,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB185,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB184,5,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,5,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,892671414300,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB181,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB172,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB171,0,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,0,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB164,0,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,0,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB163,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,892671414300,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB162,-20,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-20,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB161,20,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,20,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB154,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB153,-5,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-5,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB152,-5,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-5,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,892671414300,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB151,0,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,0,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB144,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB143,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB142,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB141,-20,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,-20,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,892671414300,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB121,10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190323,TB1_SW_DistanceServicerToDrum,Number,Lay-on position,安装位置_SW,mm,85,TB186,12,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,12,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190323,TB1_SW_DistanceServicerToDrum,Number,Lay-on position,安装位置_SW,mm,85,TB185,10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190323,TB1_SW_DistanceServicerToDrum,Number,Lay-on position,安装位置_SW,mm,85,TB184,10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190323,TB1_SW_DistanceServicerToDrum,Number,Lay-on position,安装位置_SW,mm,85,TB183,10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,892671414300,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190323,TB1_SW_DistanceServicerToDrum,Number,Lay-on position,安装位置_SW,mm,85,TB181,14,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,14,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190323,TB1_SW_DistanceServicerToDrum,Number,Lay-on position,安装位置_SW,mm,85,TB176,15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,15,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190323,TB1_SW_DistanceServicerToDrum,Number,Lay-on position,安装位置_SW,mm,85,TB175,23,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,23,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
167825,167825,7.9267E+11,C1,100,992670596700,0345750000,NORDIC,1,275/60 R20 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190323,TB1_SW_DistanceServicerToDrum,Number,Lay-on position,安装位置_SW,mm,85,TB173,10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,,10,Copied By User Id: 214 from Recipe ID: 167824 for managing techoffset,2026/7/25 8:03,2026/7/25 16:03,"Hu, Taiyong"
